url,Reviews
https://www.airbnb.com/users/show/9522866,60.0
https://www.airbnb.com/users/show/8057178,87.0
https://www.airbnb.com/users/show/10534339,
https://www.airbnb.com/users/show/5857673,91.0
https://www.airbnb.com/users/show/1987753,80.0
https://www.airbnb.com/users/show/10559878,10.0
https://www.airbnb.com/users/show/10141626,
https://www.airbnb.com/users/show/5139855,213.0
https://www.airbnb.com/users/show/4935336,307.0
https://www.airbnb.com/users/show/10394006,2247.0
https://www.airbnb.com/users/show/10627669,
https://www.airbnb.com/users/show/976168,25.0
https://www.airbnb.com/users/show/6795911,102.0
https://www.airbnb.com/users/show/10648236,127.0
https://www.airbnb.com/users/show/4582064,25.0
https://www.airbnb.com/users/show/2831931,
https://www.airbnb.com/users/show/10739131,254.0
https://www.airbnb.com/users/show/10741024,104.0
https://www.airbnb.com/users/show/6493038,44.0
https://www.airbnb.com/users/show/4647935,1116.0
https://www.airbnb.com/users/show/8986637,54.0
https://www.airbnb.com/users/show/2078748,190.0
https://www.airbnb.com/users/show/10810140,1171.0
https://www.airbnb.com/users/show/10812760,811.0
https://www.airbnb.com/users/show/10816395,58.0
https://www.airbnb.com/users/show/10836093,12.0
https://www.airbnb.com/users/show/8908174,34.0
https://www.airbnb.com/users/show/10865398,123.0
https://www.airbnb.com/users/show/10492171,16.0
https://www.airbnb.com/users/show/1444621,160.0
https://www.airbnb.com/users/show/5507453,1090.0
https://www.airbnb.com/users/show/4601048,495.0
https://www.airbnb.com/users/show/10935619,164.0
https://www.airbnb.com/users/show/157258,279.0
https://www.airbnb.com/users/show/10936267,12.0
https://www.airbnb.com/users/show/10857350,141.0
https://www.airbnb.com/users/show/3007990,87.0
https://www.airbnb.com/users/show/11008407,29.0
https://www.airbnb.com/users/show/6782184,307.0
https://www.airbnb.com/users/show/3518112,98.0
https://www.airbnb.com/users/show/10708254,2319.0
https://www.airbnb.com/users/show/1739996,9604.0
https://www.airbnb.com/users/show/10935225,87.0
https://www.airbnb.com/users/show/11111107,202.0
https://www.airbnb.com/users/show/3647210,419.0
https://www.airbnb.com/users/show/11161785,36.0
https://www.airbnb.com/users/show/11191682,4.0
https://www.airbnb.com/users/show/11193147,7.0
https://www.airbnb.com/users/show/10245498,28.0
https://www.airbnb.com/users/show/10626345,83.0
https://www.airbnb.com/users/show/7277677,190.0
https://www.airbnb.com/users/show/3657814,10.0
https://www.airbnb.com/users/show/509883,
https://www.airbnb.com/users/show/11370441,36.0
https://www.airbnb.com/users/show/9256292,1085.0
https://www.airbnb.com/users/show/3013970,46.0
https://www.airbnb.com/users/show/11377202,18.0
https://www.airbnb.com/users/show/11459133,109.0
https://www.airbnb.com/users/show/11468856,280.0
https://www.airbnb.com/users/show/3202291,212.0
https://www.airbnb.com/users/show/11019304,64.0
https://www.airbnb.com/users/show/11532952,374.0
https://www.airbnb.com/users/show/2657687,82.0
https://www.airbnb.com/users/show/11557695,15.0
https://www.airbnb.com/users/show/11584037,157.0
